target pageflip timestamp,pageflip timestamp,render start,render end,safety margin,refresh duration,vrr,tearing,predicted render time
8070457700666,8070457776000,8070424435454,8070432277054,20920287,16668333,0,0,24154476
8070474405666,8070491192000,8070450339713,8070458348357,20125122,16668333,0,0,24103325
8070507780999,8070524609000,8070485393509,8070493095894,19962256,16668333,0,0,24054835
8070541196999,8070558029000,8070519961372,8070528621417,20137919,16668333,0,0,23970228
8070574613999,8070591441000,8070554127303,8070561220546,19640833,16668333,0,0,23864619
8070608033999,8070624857000,8070589179023,8070597917292,19657137,16668333,0,0,23832724
8070641445999,8070658275000,8070623441975,8070630581571,20223290,16668333,0,0,23685209
8070691530332,8070758518000,8070658473463,8070666721907,28144346,16668333,0,0,23661176
8070758284998,8070775231000,8070731443196,8070745649007,21207472,16668333,0,0,23517969
8070791854666,8070808648000,8070761420594,8070774227952,26347163,16668333,0,0,23334357
8070825235999,8070825352000,8070795397789,8070802134383,23544615,16668333,0,0,23534185
8070858688666,8070858771000,8070829751759,8070838380088,19436920,16668333,0,0,23706947
8070892107666,8070892185000,8070863870682,8070869543239,21780676,16668333,0,0,23636411
8070925521666,8070925602000,8070898351647,8070906727303,18068230,16668333,0,0,23365919
8070958938666,8070959018000,8070932650175,8070941099222,17211970,16668333,0,0,23290149
8070992354666,8071009140000,8070966990383,8070980043132,24005666,16668333,0,0,23220009
8071025691332,8071025847000,8071001277895,8071006768752,19629321,16668333,0,0,23220009
8071059183666,8071059264000,8071035672298,8071041758748,17525160,16668333,0,0,23501674
8071092600666,8071109386000,8071070244710,8071077809138,24333735,16668333,0,0,23247257
8071125937332,8071142803000,8071105219305,8071112521025,23890812,16668333,0,0,23247257
8071159390999,8071176217000,8071139062286,8071145596338,25127382,16668333,0,0,23031724
8071192807999,8071209636000,8071173230267,8071177203058,24899175,16668333,0,0,22877317
8071309645998,8071309884000,8071279042577,8071286312842,23693779,16668333,0,0,22313783
8071343220666,8071343298000,8071311749116,8071319332804,24200585,16668333,0,0,21943508
8071376634666,8071376715000,8071346218133,8071355113557,21992386,16668333,0,0,21851046
8071410051666,8071410131000,8071380625048,8071387468256,22750564,16668333,0,0,21860086
8071443467666,8071443543000,8071415300476,8071422246531,20664326,16668333,0,0,21714839
8071476879666,8071476964000,8071449884733,8071458405515,17602897,16668333,0,0,21581408
8071510300666,8071527088000,8071484156745,8071497518069,23445858,16668333,0,0,21566219
8071543637332,8071560499000,8071518831498,8071528198867,22688784,16668333,0,0,21566219
8071577092999,8071593919000,8071553017663,8071567357519,23551910,16668333,0,0,22103925
8071610503999,8071610624000,8071587448458,8071591200630,19452381,16668333,0,0,22107474
8071643960666,8071644039000,8071621737924,8071626328614,17400791,16668333,0,0,22286887
8071677375666,8071694165000,8071656227105,8071663748298,22045464,16668333,0,0,21940570
8071710712332,8071727579000,8071690449759,8071698171511,22294351,16668333,0,0,21940570
8071744169999,8071760996000,8071725510809,8071735355639,22642754,16668333,0,0,21742578
8071777583999,8071794410000,8071759573353,8071766756786,22658342,16668333,0,0,21630282
8071794332666,8071811119000,8071767189243,8071773120572,22077972,16668333,0,0,21680625
8071827746666,8071911366000,8071794303786,8071799809671,30172482,16668333,0,0,21528428
8071911128998,8071928079000,8071882218473,8071895026419,22553630,16668333,0,0,21413290
8071944702666,8071944783000,8071911222822,8071917544848,25887726,16668333,0,0,20653509
8071961415666,8071961490000,8071931183516,8071939305875,21556774,16668333,0,0,20818255
8071994826666,8071994907000,8071965581509,8071971931782,22573651,16668333,0,0,20709201
8072028243666,8072028325000,8071999212781,8072007962668,19466930,16668333,0,0,20541123
8072061661666,8072061739000,8072033409238,8072041816961,20094039,16668333,0,0,20552027
8072095075666,8072111863000,8072067855196,8072080885112,24063781,16668333,0,0,20531072
8072128412332,8072128569000,8072101941240,8072107758599,20548844,16668333,0,0,20531072
8072161905666,8072161988000,8072135617317,8072143030017,18554249,16668333,0,0,20916407
8072195324666,8072195406000,8072170010323,8072177190953,17526008,16668333,0,0,20790150
8072228742666,8072245523000,8072204253691,8072217000783,24329662,16668333,0,0,20652502
8072262079332,8072262234000,8072238490690,8072244141481,17627664,16668333,0,0,20652502
8072295570666,8072312357000,8072272795264,8072279851817,23017341,16668333,0,0,20955695
8072328907332,8072345777000,8072307601609,8072314702870,24029807,16668333,0,0,20955695
8072362361999,8072379192000,8072341885129,8072351479301,23495231,16668333,0,0,20708039
8072379113666,8072395901000,8072355396120,8072367358261,24716949,16668333,0,0,20556073
8072412528666,8072412604000,8072379034100,8072384603410,24764211,16668333,0,0,20591512
8072429237666,8072496143000,8072395849827,8072400888315,89384822,16668333,0,0,20698231
8072529479666,8072546270000,8072496266621,8072501487000,39749937,16668333,0,0,19840151
8072546147999,8072562975000,8072520692975,8072528156199,34578531,16668333,0,0,19840151
8072579606666,8072596391000,8072555610135,8072562910106,22329140,16668333,0,0,19479387
8072612979999,8072629808000,8072590405445,8072599288006,22258009,16668333,0,0,19443072
8072646395999,8072663221000,8072624793971,8072634530579,21347604,16668333,0,0,19359912
8072679812999,8072696637000,8072659135145,8072667559202,21906646,16668333,0,0,19399013
8072713225999,8072730058000,8072693946703,8072699565143,22003607,16668333,0,0,19497964
8072746641999,8072763471000,8072728290780,8072735750164,22325612,16668333,0,0,19483823
8072780062999,8072796888000,8072762346256,8072768842056,22954510,16668333,0,0,19272223
8072813475999,8072830302000,8072796176455,8072802737011,22081064,16668333,0,0,19193854
8072863638666,8072863718000,8072830282203,8072838929922,22851833,16668333,0,0,18920711
8072897054666,8072897135000,8072863724352,8072869930345,22136814,16668333,0,0,18946147
8072930471666,8072930551000,8072897320552,8072903016106,22283970,16668333,0,0,18790863
8072963887666,8072963965000,8072931486813,8072938601607,22003906,16668333,0,0,18607970
8072980555999,8072980679000,8072950543373,8072955428630,22073250,16668333,0,0,18607970
8073014015666,8073014094000,8072980610852,8072984344056,21543018,16668333,0,0,18414663
8073030683999,8073097630000,8072996674020,8073003122252,17981485,16668333,0,0,18414663
8073097435665,8073114338000,8073080687343,8073088976697,21884588,16668333,0,0,18116176
8073130966666,8073131049000,8073097567778,8073102838898,22245277,16668333,0,0,17863944
8073147674666,8073164461000,8073120185373,8073133367768,20899220,16668333,0,0,17886256
8073181053999,8073181168000,8073154768176,8073163115378,17731274,16668333,0,0,17798714
8073214504666,8073214584000,8073189374809,8073196380015,17341287,16668333,0,0,19862698
8073247920666,8073264712000,8073223891674,8073237667227,21019788,16668333,0,0,19768357
8073281257332,8073298123000,8073257902619,8073264511740,21394565,16668333,0,0,19768357
8073314716999,8073331539000,8073292923929,8073303765680,21834412,16668333,0,0,20843648
8073348127999,8073364959000,8073326911272,8073335769877,21682730,16668333,0,0,20679460
8073381543999,8073398376000,8073361455422,8073369536415,21667082,16668333,0,0,20837446
8073414963999,8073431790000,8073395885732,8073403304556,22172256,16668333,0,0,20825705
8073448380999,8073465204000,8073430818885,8073438104133,21550265,16668333,0,0,20750492
8073498540666,8073498622000,8073465180840,8073473333489,22390839,16668333,0,0,20507688
8073531958666,8073532036000,8073499798532,8073506514841,21093972,16668333,0,0,20446840
8073565372666,8073565453000,8073534061233,8073539034956,22371603,16668333,0,0,20288674
